SensorTimestamp,Longitude,Latitude,Air Temperature (Degrees C),Barometric Pressure (inches),Wind Direction (Degrees Magnetic),Wind Direction (Degrees True),Wind Speed (Knot),Wind Speed (Meters/Sec),Barometric Pressure (Millibars)
14/08/2015 21:14:52,-9.26130676269531,53.2274894714355,9.2,29.8696,230.9,226.1,2.7,1.4,1011.5
14/08/2015 21:19:52,-9.26130867004395,53.227481842041,9.2,29.8784,281.9,277.1,6.1,3.1,1011.8
14/08/2015 21:24:52,-9.26130962371826,53.227481842041,9.3,29.8725,266.1,261.3,5.7,2.9,1011.6
14/08/2015 21:29:53,-9.26131725311279,53.2274894714355,9.1,29.8755,277.9,273.1,9.1,4.7,1011.7
14/08/2015 21:34:53,-9.26131725311279,53.2274894714355,9.2,29.8725,285.3,280.5,11.7,6.0,1011.6
14/08/2015 21:39:54,-9.26131153106689,53.2274971008301,9.2,29.8755,277.3,272.5,9.5,4.9,1011.7
14/08/2015 21:44:56,-9.26130962371826,53.2274894714355,9.1,29.8784,265.6,260.8,8.6,4.4,1011.8
14/08/2015 21:49:56,-9.26130390167236,53.2274894714355,9.1,29.8784,286.0,281.2,11.0,5.7,1011.8
14/08/2015 21:54:56,-9.2612943649292,53.2274894714355,9.2,29.8784,277.6,272.8,8.7,4.5,1011.8
14/08/2015 21:59:56,-9.26130199432373,53.2274894714355,9.3,29.8784,272.4,267.6,8.1,4.2,1011.8
14/08/2015 22:04:57,-9.26129627227783,53.2274894714355,9.2,29.8814,264.4,259.6,8.5,4.4,1011.9
14/08/2015 22:09:57,-9.26129817962646,53.2274894714355,9.0,29.8814,267.4,262.6,9.2,4.7,1011.9
14/08/2015 22:14:57,-9.2613000869751,53.2274894714355,9.2,29.8814,247.0,242.2,7.4,3.8,1011.9
14/08/2015 22:19:58,-9.26130390167236,53.2274894714355,9.2,29.8784,265.4,260.6,8.8,4.5,1011.8
14/08/2015 22:24:58,-9.26130867004395,53.2274894714355,9.1,29.8784,275.2,270.4,9.1,4.7,1011.8
14/08/2015 22:29:58,-9.26130390167236,53.2274894714355,9.1,29.8784,263.8,259.0,4.8,2.5,1011.8
14/08/2015 22:34:58,-9.26130390167236,53.2274894714355,9.4,29.8843,238.0,233.2,5.2,2.7,1012
14/08/2015 22:39:58,-9.26130867004395,53.2274894714355,9.3,29.8784,265.1,260.3,8.6,4.4,1011.8
14/08/2015 22:44:58,-9.26130485534668,53.2274894714355,9.3,29.8784,260.0,255.2,7.3,3.8,1011.8
14/08/2015 22:49:59,-9.26130867004395,53.2274894714355,9.1,29.8814,275.2,270.4,8.8,4.5,1011.9
14/08/2015 22:54:59,-9.26131248474121,53.2274894714355,9.2,29.8755,276.3,271.5,5.5,2.8,1011.7
14/08/2015 22:56:15,-9.26131248474121,53.2274894714355,9.1,29.8755,257.0,252.2,3.5,1.8,1011.7
14/08/2015 23:01:15,-9.26131248474121,53.2274894714355,9.3,29.8725,266.5,261.7,8.3,4.3,1011.6
14/08/2015 23:06:15,-9.26131820678711,53.2274894714355,9.1,29.8755,257.3,252.5,7.8,4.0,1011.7
14/08/2015 23:11:15,-9.26131820678711,53.2274894714355,9.0,29.8755,264.1,259.3,7.3,3.8,1011.7
14/08/2015 23:16:16,-9.26131820678711,53.2274894714355,9.0,29.8755,274.4,269.6,7.0,3.6,1011.7
14/08/2015 23:21:16,-9.26131153106689,53.2274894714355,9.0,29.8755,253.1,248.3,7.0,3.6,1011.7
14/08/2015 23:26:17,-9.26131534576416,53.2274971008301,9.0,29.8814,241.4,236.6,4.2,2.2,1011.9
14/08/2015 23:31:17,-9.26130962371826,53.2274971008301,9.1,29.8696,226.5,221.7,3.8,2.0,1011.5
14/08/2015 23:36:17,-9.26131248474121,53.2274894714355,9.0,29.8725,250.9,246.1,5.4,2.8,1011.6
14/08/2015 23:41:17,-9.26131534576416,53.2274894714355,9.1,29.8784,195.6,190.8,3.9,2.0,1011.8
14/08/2015 23:46:17,-9.26131534576416,53.227481842041,9.2,29.8725,242.8,238.0,3.8,2.0,1011.6
14/08/2015 23:51:17,-9.26131248474121,53.2274971008301,9.0,29.8755,235.9,231.1,2.5,1.3,1011.7
14/08/2015 23:56:18,-9.26130962371826,53.2274971008301,8.7,29.8725,227.3,222.5,1.9,1.0,1011.6
15/08/2015 00:01:19,-9.26131534576416,53.2274894714355,8.1,29.8696,356.1,351.3,0.9,0.5,1011.5
15/08/2015 00:06:19,-9.26131534576416,53.2274894714355,8.1,29.8696,206.9,202.1,1.3,0.7,1011.5
15/08/2015 00:11:19,-9.26132011413574,53.2274971008301,8.0,29.8696,331.0,326.2,4.0,2.1,1011.5
15/08/2015 00:16:19,-9.26132297515869,53.2274894714355,8.0,29.8666,138.9,134.1,0.6,0.3,1011.4
15/08/2015 00:21:19,-9.26131534576416,53.2274971008301,8.2,29.8666,32.4,27.6,0.3,0.2,1011.4
15/08/2015 00:26:19,-9.26131725311279,53.2274894714355,8.3,29.8637,179.8,175.0,3.1,1.6,1011.3
15/08/2015 00:31:19,-9.26132202148438,53.2274971008301,8.5,29.8637,164.3,159.5,2.5,1.3,1011.3
15/08/2015 00:36:19,-9.26131534576416,53.2274971008301,8.3,29.8637,125.5,120.7,1.8,0.9,1011.3
15/08/2015 00:41:19,-9.26132011413574,53.2274971008301,8.3,29.8637,183.0,178.2,2.1,1.1,1011.3
15/08/2015 00:46:19,-9.26132011413574,53.2274971008301,8.4,29.8666,148.3,143.5,3.1,1.6,1011.4
15/08/2015 00:51:19,-9.26131534576416,53.2275047302246,8.5,29.8637,168.4,163.6,3.6,1.9,1011.3
15/08/2015 00:56:20,-9.26130867004395,53.2275047302246,8.9,29.8637,208.1,203.3,3.9,2.0,1011.3
15/08/2015 01:01:20,-9.26131725311279,53.2275047302246,8.8,29.8637,204.1,199.3,3.8,2.0,1011.3
15/08/2015 01:06:20,-9.26131153106689,53.2275047302246,9.0,29.8637,227.4,222.6,3.6,1.9,1011.3
15/08/2015 01:11:21,-9.26131725311279,53.2275047302246,9.1,29.8637,202.0,197.2,4.8,2.5,1011.3
15/08/2015 01:16:21,-9.26131534576416,53.2275047302246,9.1,29.8637,162.9,158.1,4.6,2.4,1011.3
15/08/2015 01:21:21,-9.26131725311279,53.2274971008301,9.3,29.8578,252.4,247.6,7.3,3.8,1011.1
15/08/2015 01:26:22,-9.26130867004395,53.2274971008301,9.1,29.8578,244.5,239.7,5.3,2.7,1011.1
15/08/2015 01:31:22,-9.26131534576416,53.2274971008301,8.9,29.8548,266.8,262.0,8.9,4.6,1011
15/08/2015 01:36:22,-9.26131725311279,53.2274971008301,8.8,29.8548,249.4,244.6,5.0,2.6,1011
15/08/2015 01:41:23,-9.26131725311279,53.2274971008301,9.0,29.8548,257.9,253.1,3.4,1.7,1011
15/08/2015 01:46:23,-9.26132202148438,53.2274971008301,9.0,29.8578,269.5,264.7,8.2,4.2,1011.1
15/08/2015 01:51:24,-9.26131248474121,53.2275047302246,9.2,29.8578,252.6,247.8,9.3,4.8,1011.1
15/08/2015 01:56:24,-9.26132011413574,53.2274971008301,9.2,29.8578,252.5,247.7,5.9,3.0,1011.1
15/08/2015 02:01:25,-9.26131534576416,53.2275047302246,9.5,29.8578,253.3,248.5,10.9,5.6,1011.1
15/08/2015 02:06:25,-9.26131725311279,53.2275161743164,9.6,29.8607,265.3,260.5,12.0,6.2,1011.2
15/08/2015 02:11:25,-9.26131153106689,53.2275161743164,9.8,29.8607,256.3,251.5,11.5,5.9,1011.2
15/08/2015 02:16:25,-9.26130676269531,53.2275047302246,9.9,29.8607,255.5,250.7,14.0,7.2,1011.2
15/08/2015 02:21:25,-9.26130962371826,53.2275047302246,10.0,29.8578,256.0,251.2,13.2,6.8,1011.1
15/08/2015 02:26:25,-9.26131153106689,53.2275047302246,10.0,29.8637,256.7,251.9,8.9,4.6,1011.3
15/08/2015 02:31:25,-9.26131725311279,53.2275047302246,10.0,29.8578,273.7,268.9,13.2,6.8,1011.1
15/08/2015 02:36:26,-9.26131153106689,53.2275047302246,10.3,29.8519,256.8,252.0,12.3,6.3,1010.9
15/08/2015 02:41:26,-9.26131534576416,53.2274971008301,10.1,29.8548,273.3,268.5,12.9,6.6,1011
15/08/2015 02:46:26,-9.26130962371826,53.2274894714355,9.7,29.8489,267.5,262.7,18.0,9.3,1010.8
15/08/2015 02:51:26,-9.26131248474121,53.227481842041,9.1,29.8519,296.3,291.5,23.0,11.8,1010.9
15/08/2015 02:56:26,-9.26131153106689,53.227481842041,9.0,29.8519,281.7,276.9,20.9,10.8,1010.9
15/08/2015 03:01:27,-9.26131248474121,53.2274894714355,9.0,29.8489,291.4,286.6,21.3,11.0,1010.8
15/08/2015 03:06:27,-9.26131820678711,53.2274894714355,9.1,29.8430,289.8,285.0,17.8,9.2,1010.6
15/08/2015 03:11:28,-9.26131153106689,53.2274894714355,9.5,29.8430,274.0,269.2,11.9,6.1,1010.6
15/08/2015 03:16:28,-9.26132011413574,53.2274894714355,9.5,29.8401,278.9,274.1,8.7,4.5,1010.5
15/08/2015 03:21:28,-9.26132011413574,53.2274894714355,9.8,29.8401,242.8,238.0,6.0,3.1,1010.5
15/08/2015 03:26:29,-9.26132774353027,53.2274894714355,9.6,29.8430,239.6,234.8,6.5,3.3,1010.6
15/08/2015 03:31:30,-9.26132678985596,53.2274971008301,9.7,29.8341,270.2,265.4,9.3,4.8,1010.3
15/08/2015 03:36:31,-9.26132297515869,53.2274971008301,9.9,29.8460,267.0,262.2,8.3,4.3,1010.7
15/08/2015 03:41:31,-9.26132202148438,53.2275047302246,9.9,29.8430,248.9,244.1,8.0,4.1,1010.6
15/08/2015 03:46:31,-9.26132678985596,53.2275047302246,10.0,29.8460,265.7,260.9,7.0,3.6,1010.7
15/08/2015 03:51:32,-9.26131820678711,53.2274971008301,10.0,29.8519,239.7,234.9,6.1,3.1,1010.9
15/08/2015 03:56:32,-9.26132774353027,53.2274971008301,10.1,29.8548,257.6,252.8,8.0,4.1,1011
15/08/2015 04:01:33,-9.26132011413574,53.2274971008301,10.3,29.8578,246.7,241.9,10.0,5.1,1011.1
15/08/2015 04:06:33,-9.26132297515869,53.2275047302246,10.2,29.8666,232.2,227.4,12.3,6.3,1011.4
15/08/2015 04:11:33,-9.26133346557617,53.2275161743164,10.0,29.8666,238.5,233.7,13.3,6.8,1011.4
15/08/2015 04:16:33,-9.26131248474121,53.2274971008301,10.1,29.8489,251.6,246.8,15.1,7.8,1010.8
15/08/2015 04:21:33,-9.26131725311279,53.2274971008301,10.2,29.8401,242.3,237.5,10.6,5.5,1010.5
15/08/2015 04:26:34,-9.26131725311279,53.2274971008301,10.2,29.8430,250.7,245.9,7.9,4.1,1010.6
15/08/2015 04:31:34,-9.26131725311279,53.2274971008301,10.1,29.8371,263.3,258.5,13.0,6.7,1010.4
15/08/2015 04:36:35,-9.26130867004395,53.2274971008301,10.0,29.8430,264.7,259.9,8.8,4.5,1010.6
15/08/2015 04:41:35,-9.26131248474121,53.2274971008301,10.1,29.8401,278.5,273.7,11.6,6.0,1010.5
15/08/2015 04:46:36,-9.26131248474121,53.2274971008301,10.1,29.8341,264.3,259.5,11.2,5.8,1010.3
15/08/2015 04:51:37,-9.26132202148438,53.2274971008301,10.2,29.8312,263.7,258.9,13.2,6.8,1010.2
15/08/2015 04:56:37,-9.26132202148438,53.2274894714355,10.3,29.8341,248.3,243.5,12.3,6.3,1010.3
15/08/2015 05:01:37,-9.26132202148438,53.2274894714355,10.2,29.8341,250.1,245.3,8.4,4.3,1010.3
15/08/2015 05:06:37,-9.26132202148438,53.2274894714355,10.2,29.8371,268.2,263.4,9.2,4.7,1010.4
15/08/2015 05:11:38,-9.26132488250732,53.2274894714355,10.0,29.8430,258.2,253.4,7.5,3.9,1010.6
15/08/2015 05:16:39,-9.26132678985596,53.2274894714355,9.9,29.8401,240.3,235.5,3.9,2.0,1010.5
15/08/2015 05:21:39,-9.26132678985596,53.2274894714355,9.9,29.8460,225.9,221.1,4.4,2.3,1010.7
15/08/2015 05:26:39,-9.26132678985596,53.2274894714355,10.0,29.8489,242.6,237.8,8.7,4.5,1010.8
15/08/2015 05:31:39,-9.26133155822754,53.2274971008301,10.2,29.8489,232.0,227.2,8.2,4.2,1010.8
15/08/2015 05:36:40,-9.26133155822754,53.2274971008301,10.1,29.8489,224.0,219.2,3.8,2.0,1010.8
15/08/2015 05:41:41,-9.26133155822754,53.2274971008301,9.9,29.8489,206.4,201.6,3.2,1.6,1010.8
15/08/2015 05:46:42,-9.26133155822754,53.2274971008301,9.5,29.8519,233.8,229.0,4.8,2.5,1010.9
15/08/2015 05:51:43,-9.26131248474121,53.2274894714355,9.4,29.8371,241.3,236.5,2.1,1.1,1010.4
15/08/2015 05:56:42,-9.26132488250732,53.2274894714355,9.7,29.8401,261.6,256.8,6.1,3.1,1010.5
15/08/2015 06:01:43,-9.26132774353027,53.2274894714355,9.5,29.8371,271.0,266.2,8.2,4.2,1010.4
15/08/2015 06:06:44,-9.26132297515869,53.2274894714355,9.5,29.8371,252.4,247.6,6.1,3.1,1010.4
15/08/2015 06:11:43,-9.26132011413574,53.227481842041,9.6,29.8371,226.0,221.2,4.2,2.2,1010.4
15/08/2015 06:16:44,-9.26132011413574,53.2274742126465,9.3,29.8371,215.0,210.2,3.4,1.7,1010.4
15/08/2015 06:21:44,-9.26133155822754,53.227481842041,9.2,29.8430,268.4,263.6,1.1,0.6,1010.6
15/08/2015 06:26:45,-9.26134872436523,53.2274894714355,9.1,29.8460,239.9,235.1,1.5,0.8,1010.7
15/08/2015 06:31:46,-9.26133823394775,53.2274894714355,9.1,29.8460,111.9,107.1,1.0,0.5,1010.7
15/08/2015 06:36:46,-9.26134014129639,53.2274894714355,8.9,29.8430,158.7,153.9,0.8,0.4,1010.6
15/08/2015 06:41:47,-9.2613410949707,53.2274894714355,9.1,29.8548,157.9,153.1,1.6,0.8,1011
15/08/2015 06:46:48,-9.2613410949707,53.2274894714355,9.5,29.8548,231.6,226.8,4.2,2.2,1011
15/08/2015 06:51:49,-9.26133823394775,53.2274971008301,9.6,29.8548,244.9,240.1,5.0,2.6,1011
15/08/2015 06:56:49,-9.26133632659912,53.2274894714355,9.9,29.8607,233.1,228.3,4.1,2.1,1011.2
15/08/2015 07:01:49,-9.26133632659912,53.2274894714355,10.1,29.8578,260.1,255.3,7.1,3.7,1011.1
15/08/2015 07:06:50,-9.26133823394775,53.2274894714355,10.1,29.8578,236.4,231.6,5.4,2.8,1011.1
15/08/2015 07:11:50,-9.26134300231934,53.2274894714355,10.2,29.8607,250.9,246.1,5.9,3.0,1011.2
15/08/2015 07:16:51,-9.2613410949707,53.2274894714355,10.3,29.8607,248.8,244.0,6.2,3.2,1011.2
15/08/2015 07:21:51,-9.2613410949707,53.2274894714355,10.2,29.8578,234.0,229.2,6.1,3.1,1011.1
15/08/2015 07:24:15,-9.26133823394775,53.2274894714355,10.3,29.8607,239.2,234.4,8.5,4.4,1011.2
15/08/2015 07:29:15,-9.2613353729248,53.2274894714355,10.5,29.8548,216.6,211.8,4.3,2.2,1011
15/08/2015 07:34:15,-9.2613353729248,53.2274894714355,10.3,29.8548,250.7,245.9,5.5,2.8,1011
15/08/2015 07:39:15,-9.2613353729248,53.2274971008301,10.6,29.8548,233.8,229.0,5.0,2.6,1011
15/08/2015 07:44:16,-9.26133632659912,53.2274894714355,10.8,29.8578,263.0,258.2,10.7,5.5,1011.1
15/08/2015 07:49:17,-9.26133346557617,53.2274971008301,10.7,29.8578,243.9,239.1,14.7,7.6,1011.1
15/08/2015 07:54:17,-9.26132774353027,53.2275047302246,10.9,29.8578,230.8,226.0,13.0,6.7,1011.1
15/08/2015 07:59:18,-9.26132488250732,53.2274971008301,10.9,29.8578,244.6,239.8,13.6,7.0,1011.1
15/08/2015 08:04:18,-9.26132488250732,53.2274971008301,10.9,29.8578,241.9,237.1,12.5,6.4,1011.1
15/08/2015 08:09:19,-9.26132297515869,53.2274971008301,11.1,29.8607,237.4,232.6,14.2,7.3,1011.2
15/08/2015 08:14:19,-9.26131534576416,53.2275047302246,11.0,29.8607,232.9,228.1,12.0,6.2,1011.2
15/08/2015 08:19:20,-9.26131534576416,53.2275047302246,11.0,29.8696,247.9,243.1,15.9,8.2,1011.5
15/08/2015 08:24:20,-9.26131153106689,53.2275047302246,11.1,29.8637,244.1,239.3,14.4,7.4,1011.3
15/08/2015 08:29:20,-9.26130962371826,53.2275161743164,11.1,29.8666,244.6,239.8,14.0,7.2,1011.4
15/08/2015 08:34:20,-9.26131248474121,53.2275047302246,11.1,29.8637,237.0,232.2,11.2,5.8,1011.3
15/08/2015 08:39:21,-9.26131534576416,53.2275047302246,11.4,29.8666,234.8,230.0,11.3,5.8,1011.4
15/08/2015 08:44:21,-9.26131153106689,53.2275047302246,11.4,29.8666,233.5,228.7,12.4,6.4,1011.4
15/08/2015 08:49:22,-9.26130962371826,53.2275161743164,11.4,29.8666,239.9,235.1,15.1,7.8,1011.4
15/08/2015 08:54:23,-9.26131820678711,53.2275047302246,11.3,29.8607,251.4,246.6,14.2,7.3,1011.2
15/08/2015 08:59:24,-9.26132678985596,53.2275161743164,11.6,29.8607,252.1,247.3,15.9,8.2,1011.2
15/08/2015 09:04:24,-9.26132678985596,53.2275047302246,11.3,29.8725,255.5,250.7,16.0,8.2,1011.6
15/08/2015 09:09:24,-9.26132202148438,53.2275047302246,11.4,29.8696,241.8,237.0,14.7,7.6,1011.5
15/08/2015 09:14:24,-9.26133155822754,53.2275161743164,11.3,29.8637,247.6,242.8,18.0,9.3,1011.3
15/08/2015 09:19:25,-9.26132678985596,53.2275047302246,11.2,29.8666,244.9,240.1,15.8,8.1,1011.4
15/08/2015 09:24:25,-9.26133060455322,53.2274971008301,11.2,29.8666,244.4,239.6,15.9,8.2,1011.4
15/08/2015 09:29:25,-9.2613353729248,53.2274971008301,11.4,29.8725,249.2,244.4,15.1,7.8,1011.6
15/08/2015 09:34:25,-9.26132678985596,53.2274971008301,11.3,29.8696,222.6,217.8,15.3,7.9,1011.5
15/08/2015 09:39:25,-9.26133155822754,53.2274971008301,11.4,29.8637,230.6,225.8,15.3,7.9,1011.3
15/08/2015 09:44:25,-9.26133155822754,53.2274971008301,11.4,29.8666,229.4,224.6,17.2,8.8,1011.4
15/08/2015 09:49:25,-9.26132488250732,53.2274971008301,11.2,29.8755,241.9,237.1,15.7,8.1,1011.7
15/08/2015 09:54:25,-9.26132297515869,53.2274971008301,11.3,29.8696,228.2,223.4,15.9,8.2,1011.5
15/08/2015 09:59:25,-9.26133060455322,53.2274894714355,11.3,29.8725,246.1,241.3,14.5,7.5,1011.6
15/08/2015 10:09:26,-9.26132774353027,53.2274894714355,11.2,29.8696,233.0,228.2,15.3,7.9,1011.5
15/08/2015 10:14:27,-9.26132297515869,53.2274894714355,11.2,29.8755,228.9,224.1,15.4,7.9,1011.7
15/08/2015 10:19:28,-9.26132011413574,53.2274894714355,11.2,29.8784,247.3,242.5,16.4,8.4,1011.8
15/08/2015 10:24:28,-9.26133155822754,53.227481842041,11.2,29.8814,238.2,233.4,13.9,7.2,1011.9
15/08/2015 10:29:27,-9.26133060455322,53.227481842041,11.3,29.8814,240.0,235.2,16.9,8.7,1011.9
15/08/2015 10:34:28,-9.26133632659912,53.2274894714355,11.1,29.8843,248.0,243.2,18.9,9.7,1012
15/08/2015 10:39:29,-9.2613353729248,53.2274894714355,11.3,29.8843,235.6,230.8,15.1,7.8,1012
15/08/2015 10:44:29,-9.26133060455322,53.2274971008301,11.3,29.8873,237.1,232.3,15.0,7.7,1012.1
15/08/2015 10:49:29,-9.26132488250732,53.2274971008301,11.3,29.8843,255.6,250.8,18.5,9.5,1012
15/08/2015 10:54:29,-9.26131820678711,53.2274894714355,11.3,29.8903,222.6,217.8,15.2,7.8,1012.2
15/08/2015 10:59:29,-9.26131820678711,53.2274971008301,11.3,29.8903,249.5,244.7,16.9,8.7,1012.2
15/08/2015 11:04:29,-9.26131248474121,53.2274971008301,11.1,29.8903,230.9,226.1,14.7,7.6,1012.2
15/08/2015 11:09:29,-9.26131153106689,53.2275047302246,11.0,29.8903,246.6,241.8,15.1,7.8,1012.2
15/08/2015 11:14:29,-9.26131248474121,53.2274971008301,11.0,29.8932,240.9,236.1,16.9,8.7,1012.3
15/08/2015 11:19:29,-9.26131534576416,53.2274971008301,11.2,29.8903,228.3,223.5,18.2,9.4,1012.2
15/08/2015 11:24:30,-9.26130867004395,53.2274971008301,11.1,29.8903,246.4,241.6,18.7,9.6,1012.2
15/08/2015 11:29:30,-9.26130962371826,53.2274971008301,11.1,29.8873,245.1,240.3,21.1,10.9,1012.1
15/08/2015 11:34:30,-9.26130199432373,53.2275047302246,11.1,29.8932,236.8,232.0,19.6,10.1,1012.3
15/08/2015 11:39:30,-9.26131153106689,53.2274971008301,10.9,29.8932,242.5,237.7,19.0,9.8,1012.3
15/08/2015 11:44:31,-9.26131153106689,53.2274971008301,11.0,29.8991,257.2,252.4,18.2,9.4,1012.5
15/08/2015 11:46:10,-9.26130867004395,53.2274971008301,10.9,29.8962,243.7,238.9,19.8,10.2,1012.4
15/08/2015 11:51:11,-9.26131534576416,53.2274971008301,11.0,29.9021,237.9,233.1,17.3,8.9,1012.6
15/08/2015 11:56:11,-9.26131248474121,53.2274894714355,11.1,29.9021,232.6,227.8,20.5,10.5,1012.6
15/08/2015 12:01:11,-9.26131248474121,53.2274894714355,10.9,29.9021,262.6,257.8,16.8,8.6,1012.6
15/08/2015 12:06:11,-9.26131725311279,53.2274894714355,11.0,29.9021,242.2,237.4,17.2,8.8,1012.6
15/08/2015 12:11:11,-9.26132202148438,53.2274894714355,11.0,29.8991,232.8,228.0,10.7,5.5,1012.5
15/08/2015 12:16:11,-9.26132678985596,53.2274894714355,10.9,29.9021,231.8,227.0,9.4,4.8,1012.6
15/08/2015 12:21:11,-9.26132488250732,53.2274894714355,11.1,29.8932,249.9,245.1,12.5,6.4,1012.3
15/08/2015 12:26:11,-9.26132202148438,53.2274894714355,11.0,29.8962,228.1,223.3,15.3,7.9,1012.4
15/08/2015 12:31:11,-9.26133060455322,53.2274971008301,11.1,29.8903,260.4,255.6,19.0,9.8,1012.2
15/08/2015 12:36:11,-9.26132774353027,53.2274971008301,11.2,29.8962,241.8,237.0,12.9,6.6,1012.4
15/08/2015 12:41:11,-9.26131725311279,53.2274971008301,11.1,29.8991,247.1,242.3,14.4,7.4,1012.5
15/08/2015 12:46:11,-9.26130962371826,53.2274971008301,11.1,29.8991,230.6,225.8,15.3,7.9,1012.5
15/08/2015 12:51:11,-9.26131820678711,53.2274971008301,11.4,29.8991,254.3,249.5,17.7,9.1,1012.5
15/08/2015 12:56:11,-9.26131725311279,53.2274971008301,11.5,29.8932,255.8,251.0,16.4,8.4,1012.3
15/08/2015 13:01:11,-9.26131820678711,53.2274971008301,11.5,29.9050,242.1,237.3,16.0,8.2,1012.7
15/08/2015 13:06:11,-9.26132297515869,53.2274971008301,11.5,29.9080,241.3,236.5,14.5,7.5,1012.8
15/08/2015 13:11:11,-9.26132297515869,53.2275047302246,11.2,29.9080,239.2,234.4,16.4,8.4,1012.8
15/08/2015 13:16:11,-9.26132297515869,53.2274971008301,11.4,29.9080,238.0,233.2,18.6,9.6,1012.8
15/08/2015 13:21:11,-9.26132488250732,53.2274971008301,11.5,29.9080,226.5,221.7,19.8,10.2,1012.8
15/08/2015 13:26:11,-9.26131534576416,53.2275047302246,11.4,29.9080,243.2,238.4,20.0,10.3,1012.8
15/08/2015 13:31:11,-9.26131534576416,53.2275047302246,11.5,29.9050,242.7,237.9,21.1,10.9,1012.7
15/08/2015 13:36:11,-9.26132011413574,53.2275047302246,11.5,29.9109,234.5,229.7,15.3,7.9,1012.9
15/08/2015 13:41:12,-9.26131725311279,53.2275161743164,11.3,29.8991,218.0,213.2,21.2,10.9,1012.5
15/08/2015 13:46:12,-9.26132011413574,53.2275047302246,11.4,29.9050,243.1,238.3,15.5,8.0,1012.7
15/08/2015 13:51:12,-9.26131534576416,53.2275047302246,11.5,29.9021,235.2,230.4,18.1,9.3,1012.6
15/08/2015 13:56:12,-9.26132011413574,53.2275161743164,11.5,29.9080,245.0,240.2,15.6,8.0,1012.8
15/08/2015 14:01:12,-9.26132011413574,53.2275161743164,11.5,29.9109,223.5,218.7,16.3,8.4,1012.9
15/08/2015 14:06:12,-9.26131534576416,53.2275161743164,11.5,29.9109,236.8,232.0,17.4,9.0,1012.9
15/08/2015 14:11:12,-9.26131725311279,53.2275161743164,11.6,29.9109,229.5,224.7,16.0,8.2,1012.9
15/08/2015 14:16:12,-9.26131248474121,53.2275161743164,11.5,29.9080,241.7,236.9,18.1,9.3,1012.8
15/08/2015 14:21:13,-9.26130867004395,53.2275161743164,11.5,29.9080,238.7,233.9,20.6,10.6,1012.8
15/08/2015 14:26:13,-9.26131248474121,53.2275161743164,11.3,29.9021,232.3,227.5,22.2,11.4,1012.6
15/08/2015 14:31:13,-9.26130867004395,53.2275238037109,11.6,29.9080,233.9,229.1,19.6,10.1,1012.8
15/08/2015 14:36:14,-9.26131534576416,53.2275314331055,11.5,29.9050,233.2,228.4,20.1,10.3,1012.7
15/08/2015 14:41:14,-9.26132202148438,53.2275161743164,11.6,29.9021,231.9,227.1,17.1,8.8,1012.6
15/08/2015 14:46:14,-9.26132011413574,53.2275161743164,11.6,29.9050,240.6,235.8,15.7,8.1,1012.7
15/08/2015 14:51:15,-9.26132774353027,53.2275161743164,11.6,29.9080,234.3,229.5,19.0,9.8,1012.8
15/08/2015 14:56:15,-9.26132678985596,53.2275161743164,11.5,29.9050,227.6,222.8,18.3,9.4,1012.7
15/08/2015 15:01:16,-9.26133155822754,53.2275238037109,11.6,29.9050,235.9,231.1,18.9,9.7,1012.7
15/08/2015 15:06:16,-9.26132774353027,53.2275238037109,11.6,29.9021,234.0,229.2,17.9,9.2,1012.6
15/08/2015 15:11:16,-9.26133155822754,53.2275238037109,11.4,29.9080,241.8,237.0,15.7,8.1,1012.8
15/08/2015 15:16:16,-9.26133060455322,53.2275238037109,11.3,29.9050,231.1,226.3,20.6,10.6,1012.7
15/08/2015 15:21:16,-9.26133155822754,53.2275238037109,11.4,29.9021,245.4,240.6,18.8,9.7,1012.6
15/08/2015 15:26:16,-9.26133060455322,53.2275238037109,11.3,29.9109,249.1,244.3,19.8,10.2,1012.9
15/08/2015 15:31:16,-9.26132678985596,53.2275238037109,11.5,29.9080,235.2,230.4,15.8,8.1,1012.8
15/08/2015 15:36:16,-9.26132011413574,53.2275238037109,11.6,29.9109,236.9,232.1,13.2,6.8,1012.9
15/08/2015 15:41:16,-9.26132678985596,53.2275161743164,11.6,29.9109,232.4,227.6,18.5,9.5,1012.9
15/08/2015 15:46:17,-9.26132488250732,53.2275238037109,11.5,29.9080,239.5,234.7,17.6,9.1,1012.8
15/08/2015 15:47:03,-9.26132678985596,53.2275238037109,11.6,29.9021,244.9,240.1,21.1,10.9,1012.6
15/08/2015 15:59:22,-9.26132011413574,53.2275161743164,11.7,29.9021,229.9,225.1,17.0,8.7,1012.6
15/08/2015 16:04:23,-9.26132202148438,53.2275161743164,11.7,29.9021,241.8,237.0,17.6,9.1,1012.6
15/08/2015 16:09:23,-9.26132202148438,53.2275161743164,11.6,29.9021,230.8,226.0,19.2,9.9,1012.6
15/08/2015 16:14:24,-9.26131248474121,53.2275161743164,11.5,29.9021,237.3,232.5,18.7,9.6,1012.6
15/08/2015 16:19:24,-9.26131534576416,53.2275161743164,11.7,29.9021,234.1,229.3,19.3,9.9,1012.6
15/08/2015 16:24:24,-9.26132011413574,53.2275161743164,11.7,29.8991,225.5,220.7,22.6,11.6,1012.5
15/08/2015 16:29:24,-9.26132297515869,53.2275161743164,11.7,29.9021,240.8,236.0,18.1,9.3,1012.6
